polygon,year,peak,tier,payout_pct
hex_006_025,2011,201.82634941008357,1,20.0
hex_006_025,2012,179.0310372501322,1,20.0
hex_006_025,2013,74.21215508725494,0,0.0
hex_006_025,2014,147.4491302855644,0,0.0
hex_006_025,2015,72.71036205242078,0,0.0
hex_006_025,2016,131.4092771807494,0,0.0
hex_006_025,2017,154.97416690038725,0,0.0
hex_006_025,2018,151.14987767284114,0,0.0
hex_006_025,2019,86.17079439885914,0,0.0
hex_006_025,2020,176.39995355868092,1,20.0
hex_006_025,2021,97.11317004747275,0,0.0
hex_006_025,2022,120.69380068141552,0,0.0
hex_007_020,2008,116.41495395734907,0,0.0
hex_007_020,2009,77.8438257904061,0,0.0
hex_007_020,2010,81.94576300938924,0,0.0
hex_007_020,2011,191.44784994991704,1,20.0
hex_007_020,2012,140.47115739377008,0,0.0
hex_007_020,2013,59.40689422853705,0,0.0
hex_007_020,2014,160.60575974449515,0,0.0
hex_007_020,2015,95.26729633810206,0,0.0
hex_007_020,2016,128.69025352683406,0,0.0
hex_007_020,2017,180.31646691041274,1,20.0
hex_007_020,2018,157.66234560273173,0,0.0
hex_007_020,2019,94.73193225332432,0,0.0
hex_007_020,2020,204.35886668427122,1,20.0
hex_007_020,2021,95.4919089854343,0,0.0
hex_007_020,2022,106.66581923593664,0,0.0
hex_007_021,2008,121.95042955952385,0,0.0
hex_007_021,2009,99.2302195220068,0,0.0
hex_007_021,2010,78.03044801742666,0,0.0
hex_007_021,2011,193.83736517297726,1,20.0
hex_007_021,2012,154.6107912729184,0,0.0
hex_007_021,2013,59.91086999941617,0,0.0
hex_007_021,2014,164.9197667212329,0,0.0
hex_007_021,2015,90.40223928899815,0,0.0
hex_007_021,2016,142.70951596340686,0,0.0
hex_007_021,2017,175.51051793866688,0,0.0
hex_007_021,2018,151.9711988711771,0,0.0
hex_007_021,2019,83.41129300372882,0,0.0
hex_007_021,2020,245.977632449915,2,50.0
hex_007_021,2021,100.17237989630964,0,0.0
hex_007_021,2022,118.40305503022753,0,0.0
hex_007_022,2008,121.95042955952385,0,0.0
hex_007_022,2009,99.2302195220068,0,0.0
hex_007_022,2010,77.58628902251108,0,0.0
hex_007_022,2011,189.07100457690242,0,0.0
hex_007_022,2012,154.6107912729184,0,0.0
hex_007_022,2013,59.91086999941617,0,0.0
hex_007_022,2014,160.4362522539993,0,0.0
hex_007_022,2015,75.39364472937253,0,0.0
hex_007_022,2016,142.70951596340686,0,0.0
hex_007_022,2017,168.50238677622542,0,0.0
hex_007_022,2018,141.26830805951522,0,0.0
hex_007_022,2019,97.33867049696545,0,0.0
hex_007_022,2020,273.2908605369801,3,100.0
hex_007_022,2021,89.32952717049254,0,0.0
hex_007_022,2022,122.17466016412195,0,0.0
hex_007_023,2008,115.07106647160732,0,0.0
hex_007_023,2009,103.48448608413338,0,0.0
hex_007_023,2010,70.88314877263375,0,0.0
hex_007_023,2011,177.31569772857344,0,0.0
hex_007_023,2012,161.63168331579203,0,0.0
hex_007_023,2013,74.59780051493397,0,0.0
hex_007_023,2014,142.68918468432295,0,0.0
hex_007_023,2015,71.17979551752408,0,0.0
hex_007_023,2016,151.0504140666747,0,0.0
hex_007_023,2017,148.6702622548946,0,0.0
hex_007_023,2018,138.25929306115128,0,0.0
hex_007_023,2019,79.48052927776757,0,0.0
hex_007_023,2020,262.6898467855818,3,100.0
hex_007_023,2021,97.77484713659105,0,0.0
hex_007_023,2022,118.96943410555107,0,0.0
hex_007_024,2008,118.24678467329177,0,0.0
hex_007_024,2009,90.30929781902995,0,0.0
hex_007_024,2010,73.65742003992614,0,0.0
hex_007_024,2011,188.83873725509065,1,20.0
hex_007_024,2012,164.76604400171175,0,0.0
hex_007_024,2013,76.54644170587261,0,0.0
hex_007_024,2014,141.17962368530533,0,0.0
hex_007_024,2015,71.18027970534231,0,0.0
hex_007_024,2016,151.0504140666747,0,0.0
hex_007_024,2017,145.267415860465,0,0.0
hex_007_024,2018,148.04506674742947,0,0.0
hex_007_024,2019,87.00941928628004,0,0.0
hex_007_024,2020,226.38709188436468,2,50.0
hex_007_024,2021,100.16232767015696,0,0.0
hex_007_024,2022,118.41245727116035,0,0.0
hex_007_025,2008,112.02896406576451,0,0.0
hex_007_025,2009,109.32165472315832,0,0.0
hex_007_025,2010,78.87690337416198,0,0.0
hex_007_025,2011,211.97865977221892,2,50.0
hex_007_025,2012,167.00917927207632,1,20.0
hex_007_025,2013,68.52205074571901,0,0.0
hex_007_025,2014,136.5197926590012,0,0.0
hex_007_025,2015,70.3338361063434,0,0.0
hex_007_025,2016,144.11905072070658,0,0.0
hex_007_025,2017,132.64586636812322,0,0.0
hex_007_025,2018,149.01308956509249,0,0.0
hex_007_025,2019,83.09689058031472,0,0.0
hex_007_025,2020,140.5967309215127,0,0.0
hex_007_025,2021,97.82873380745451,0,0.0
hex_007_025,2022,110.38105748997793,0,0.0
hex_008_019,2008,110.15044686733435,0,0.0
hex_008_019,2009,70.07071524855164,0,0.0
hex_008_019,2010,69.82708777928104,0,0.0
hex_008_019,2011,175.03558110436217,1,20.0
