polygon,year,peak,tier,payout_pct
hex_013_002,2007,81.51063679950104,0,0.0
hex_013_003,1998,110.47431139907903,0,0.0
hex_013_003,1999,77.04798175613499,0,0.0
hex_013_003,2000,190.00309300770363,2,50.0
hex_013_003,2001,109.72455283261007,0,0.0
hex_013_003,2002,121.3600632207882,0,0.0
hex_013_003,2003,107.83619243649144,0,0.0
hex_013_003,2004,146.4756498682292,0,0.0
hex_013_003,2005,92.48905333799621,0,0.0
hex_013_003,2006,115.93941291773899,0,0.0
hex_013_003,2007,81.99406444297068,0,0.0
hex_013_005,1998,145.51988643172714,0,0.0
hex_013_005,1999,99.11760959194352,0,0.0
hex_013_005,2000,114.77549702059892,0,0.0
hex_013_005,2001,98.89763495164199,0,0.0
hex_013_005,2002,105.4026682103715,0,0.0
hex_013_005,2003,95.6948710986144,0,0.0
hex_013_005,2004,134.61543559037978,0,0.0
hex_013_005,2005,102.88744551289413,0,0.0
hex_013_005,2006,99.94865063894126,0,0.0
hex_013_005,2007,75.69137464754283,0,0.0
hex_013_010,1998,109.25085882775899,0,0.0
hex_013_010,1999,82.83863574179097,0,0.0
hex_013_010,2000,63.29561217410697,0,0.0
hex_013_010,2001,82.27574136790302,0,0.0
hex_013_010,2002,93.12140698217684,0,0.0
hex_013_010,2003,109.96820455989904,0,0.0
hex_013_010,2004,105.0146215229233,0,0.0
hex_013_010,2005,86.37217053281765,0,0.0
hex_013_010,2006,86.34467645078897,0,0.0
hex_013_010,2007,112.74536157834861,0,0.0
hex_013_011,1998,102.77304576285597,0,0.0
hex_013_011,1999,64.58491388613152,0,0.0
hex_013_011,2000,71.01099129769952,0,0.0
hex_013_011,2001,88.31820086649722,0,0.0
hex_013_011,2002,118.43002904888243,0,0.0
hex_013_011,2003,109.62797881475339,0,0.0
hex_013_011,2004,104.69954585800983,0,0.0
hex_013_011,2005,69.53404573542376,0,0.0
hex_013_011,2006,91.43012622975641,0,0.0
hex_013_011,2007,119.52816068882744,0,0.0
hex_013_013,1998,119.50197628404118,0,0.0
hex_013_013,1999,62.33580204845717,0,0.0
hex_013_013,2000,72.64235216963623,0,0.0
hex_013_013,2001,93.52573909583191,0,0.0
hex_013_013,2002,128.59722859234031,0,0.0
hex_013_013,2003,104.19104422376388,0,0.0
hex_013_013,2004,102.22268967100315,0,0.0
hex_013_013,2005,68.85275306105613,0,0.0
hex_013_013,2006,89.22281357622809,0,0.0
hex_013_013,2007,146.2950138337993,0,0.0
hex_013_014,1998,123.07119644544191,0,0.0
hex_013_014,1999,67.44444285963145,0,0.0
hex_013_014,2000,80.13807675161296,0,0.0
hex_013_014,2001,108.00104189363205,0,0.0
hex_013_014,2002,135.40280936717159,0,0.0
hex_013_014,2003,107.2995344173246,0,0.0
hex_013_014,2004,106.30667619107084,0,0.0
hex_013_014,2005,79.34319237773617,0,0.0
hex_013_014,2006,89.38694467737857,0,0.0
hex_013_014,2007,172.4036251421397,1,20.0
hex_013_016,1998,109.883951531897,0,0.0
hex_013_016,1999,91.7297777764375,0,0.0
hex_013_016,2000,90.81961893358164,0,0.0
hex_013_016,2001,129.7763853692553,0,0.0
hex_013_016,2002,139.16664699284152,0,0.0
hex_013_016,2003,93.21767991150006,0,0.0
hex_013_016,2004,110.09958320106483,0,0.0
hex_013_016,2005,100.78472370977204,0,0.0
hex_013_016,2006,104.72376969606098,0,0.0
hex_013_016,2007,207.35874204582225,3,100.0
hex_013_017,1998,110.47118688231541,0,0.0
hex_013_017,1999,101.55156801807797,0,0.0
hex_013_017,2000,74.51497169529398,0,0.0
hex_013_017,2001,139.74977827071316,0,0.0
hex_013_017,2002,139.16664699284152,0,0.0
hex_013_017,2003,101.88088637726175,0,0.0
hex_013_017,2004,110.73366439945168,0,0.0
hex_013_017,2005,109.88208246144569,0,0.0
hex_013_017,2006,104.72376969606098,0,0.0
hex_013_017,2007,219.8953065446516,3,100.0
hex_014_000,1998,121.55028077939318,0,0.0
hex_014_000,1999,114.82676481891009,0,0.0
hex_014_000,2000,164.10780950750743,1,20.0
hex_014_000,2001,102.1816207242757,0,0.0
hex_014_000,2002,96.010621903042,0,0.0
hex_014_000,2003,105.04942409570846,0,0.0
hex_014_000,2004,145.5645558643962,0,0.0
hex_014_000,2005,81.12822314177536,0,0.0
hex_014_000,2006,122.20545957626982,0,0.0
hex_014_000,2007,66.31602172251377,0,0.0
hex_014_001,1998,123.35797923584366,0,0.0
hex_014_001,1999,114.82676481891009,0,0.0
hex_014_001,2000,175.49858133276302,1,20.0
hex_014_001,2001,114.96800033773813,0,0.0
hex_014_001,2002,96.3640196315613,0,0.0
hex_014_001,2003,107.31872902368505,0,0.0
hex_014_001,2004,154.20748071170516,1,20.0
hex_014_001,2005,86.00345460986512,0,0.0
hex_014_001,2006,137.1699075982968,0,0.0
hex_014_001,2007,71.35434142125978,0,0.0
hex_014_002,1998,115.68144967405333,0,0.0
hex_014_002,1999,90.79261336505827,0,0.0
hex_014_002,2000,165.85356009626554,1,20.0
hex_014_002,2001,112.11931755792763,0,0.0
hex_014_002,2002,98.81715074036684,0,0.0
hex_014_002,2003,107.31872902368505,0,0.0
hex_014_002,2004,149.23158645256527,0,0.0
hex_014_002,2005,96.62065586554507,0,0.0
hex_014_002,2006,116.01123250435211,0,0.0
hex_014_002,2007,79.78339611254219,0,0.0
hex_014_003,1998,106.94112627160217,0,0.0
hex_014_003,1999,78.83867660509216,0,0.0
hex_014_003,2000,179.9898017033686,1,20.0
hex_014_003,2001,109.72455283261007,0,0.0
hex_014_003,2002,124.15097825350033,0,0.0
hex_014_003,2003,111.02402483825882,0,0.0
hex_014_003,2004,147.57235974419862,0,0.0
hex_014_003,2005,102.31084973639085,0,0.0
hex_014_003,2006,115.3801511931378,0,0.0
hex_014_003,2007,79.28528425367756,0,0.0
hex_014_004,1998,119.74984972695096,0,0.0
hex_014_004,1999,85.14985832451119,0,0.0
hex_014_004,2000,170.95022897644176,1,20.0
hex_014_004,2001,114.80400472966333,0,0.0
hex_014_004,2002,124.15097825350033,0,0.0
hex_014_004,2003,110.68697941484965,0,0.0
hex_014_004,2004,143.33236873863058,0,0.0
hex_014_004,2005,95.44099442781673,0,0.0
hex_014_004,2006,106.99971678188692,0,0.0
hex_014_004,2007,78.94173597246409,0,0.0
hex_014_005,1998,147.19257816445497,0,0.0
hex_014_005,1999,82.62594728501307,0,0.0
hex_014_005,2000,134.95152308089865,0,0.0
hex_014_005,2001,116.11165919401165,0,0.0
hex_014_005,2002,114.82436720528537,0,0.0
hex_014_005,2003,100.10635978172223,0,0.0
hex_014_005,2004,137.07569511203715,0,0.0
hex_014_005,2005,91.94750547189679,0,0.0
hex_014_005,2006,97.90295531012117,0,0.0
hex_014_005,2007,79.3639553173052,0,0.0
hex_014_007,1998,151.40711166669098,0,0.0
hex_014_007,1999,67.74776523018876,0,0.0
hex_014_007,2000,88.74288057393498,0,0.0
hex_014_007,2001,79.3437811964295,0,0.0
hex_014_007,2002,75.42031830250389,0,0.0
hex_014_007,2003,102.61627259098822,0,0.0
hex_014_007,2004,124.85514721266925,0,0.0
hex_014_007,2005,94.41729994820224,0,0.0
hex_014_007,2006,91.14052883106388,0,0.0
hex_014_007,2007,98.71123748552468,0,0.0
hex_014_008,1998,137.01834401059895,0,0.0
hex_014_008,1999,66.58426305041131,0,0.0
hex_014_008,2000,85.68999116129686,0,0.0
hex_014_008,2001,97.92746698725554,0,0.0
hex_014_008,2002,72.38050005102323,0,0.0
hex_014_008,2003,94.87368275135341,0,0.0
hex_014_008,2004,117.95781499856876,0,0.0
hex_014_008,2005,106.3935739654758,0,0.0
hex_014_008,2006,90.76559718986766,0,0.0
hex_014_008,2007,100.75199148457911,0,0.0
hex_014_009,1998,119.45277716101458,0,0.0
hex_014_009,1999,64.19620031789358,0,0.0
hex_014_009,2000,76.18025481126436,0,0.0
hex_014_009,2001,104.76090272509803,0,0.0
hex_014_009,2002,78.70197183073809,0,0.0
hex_014_009,2003,108.80029272295121,0,0.0
hex_014_009,2004,112.81951128759732,0,0.0
hex_014_009,2005,73.32871065737473,0,0.0
hex_014_009,2006,90.76559718986766,0,0.0
hex_014_009,2007,110.76835113006747,0,0.0
hex_014_010,1998,120.12708127038346,0,0.0
hex_014_010,1999,75.76059253883031,0,0.0
hex_014_010,2000,81.11614133649402,0,0.0
hex_014_010,2001,96.41338757367184,0,0.0
hex_014_010,2002,103.9252269374869,0,0.0
hex_014_010,2003,115.14929662609266,0,0.0
hex_014_010,2004,108.26373868302753,0,0.0
hex_014_010,2005,78.98742357944863,0,0.0
hex_014_010,2006,81.33817424113965,0,0.0
hex_014_010,2007,120.76469474753986,0,0.0
hex_014_011,1998,120.12708127038346,0,0.0
hex_014_011,1999,61.32357125698278,0,0.0
hex_014_011,2000,81.11614133649402,0,0.0
hex_014_011,2001,104.28661860068225,0,0.0
hex_014_011,2002,111.10535149950948,0,0.0
hex_014_011,2003,115.14929662609266,0,0.0
hex_014_011,2004,112.32546859570675,0,0.0
hex_014_011,2005,67.31496869861252,0,0.0
hex_014_011,2006,88.0622897662719,0,0.0
hex_014_011,2007,126.94606380804545,0,0.0
hex_014_012,1998,120.09099836435583,0,0.0
hex_014_012,1999,53.886865224689245,0,0.0
hex_014_012,2000,90.88442092915376,0,0.0
hex_014_012,2001,109.30473186917604,0,0.0
hex_014_012,2002,118.43002904888243,0,0.0
hex_014_012,2003,116.38163677977604,0,0.0
hex_014_012,2004,114.32024092339807,0,0.0
hex_014_012,2005,73.71214485040555,0,0.0
hex_014_012,2006,88.7948657689285,0,0.0
hex_014_012,2007,135.69792423882004,0,0.0
hex_014_013,1998,132.66244747309221,0,0.0
hex_014_013,1999,60.109542964489926,0,0.0
hex_014_013,2000,90.14757374000219,0,0.0
hex_014_013,2001,107.87529626058208,0,0.0
hex_014_013,2002,125.765409878244,0,0.0
hex_014_013,2003,117.41868595261127,0,0.0
hex_014_013,2004,108.68590145255956,0,0.0
hex_014_013,2005,71.89473556295866,0,0.0
hex_014_013,2006,84.54763837936852,0,0.0
hex_014_013,2007,159.52531890213075,1,20.0
hex_015_000,1998,125.16821781872875,0,0.0
hex_015_000,1999,111.44336283999185,0,0.0
hex_015_000,2000,175.49858133276302,2,50.0
hex_015_000,2001,114.96800033773813,0,0.0
hex_015_000,2002,92.69544792732017,0,0.0
hex_015_000,2003,108.76662688892749,0,0.0
hex_015_000,2004,154.20748071170516,1,20.0
hex_015_000,2005,87.17220091301533,0,0.0
hex_015_000,2006,115.17916210601314,0,0.0
hex_015_000,2007,70.92635806804729,0,0.0
hex_015_001,1998,121.54162319127471,0,0.0
hex_015_001,1999,89.58091342670222,0,0.0
hex_015_001,2000,164.274489898127,1,20.0
hex_015_001,2001,119.50874962577389,0,0.0
hex_015_001,2002,103.70013150575261,0,0.0
hex_015_001,2003,109.52660400337643,0,0.0
hex_015_001,2004,154.9972349461582,1,20.0
hex_015_001,2005,96.07011899354558,0,0.0
hex_015_001,2006,103.83559722450872,0,0.0
hex_015_001,2007,80.56724670502875,0,0.0
hex_015_002,1998,113.0487453576881,0,0.0
hex_015_002,1999,87.0788636012127,0,0.0
hex_015_002,2000,175.75243791898092,2,50.0
hex_015_002,2001,121.51013118161923,0,0.0
hex_015_002,2002,112.58086926764085,0,0.0
hex_015_002,2003,111.16693323675543,0,0.0
hex_015_002,2004,157.212558499645,1,20.0
hex_015_002,2005,102.31084973639085,0,0.0
hex_015_002,2006,108.75513126939121,0,0.0
hex_015_002,2007,83.69329713147134,0,0.0
hex_015_003,1998,123.9313866977642,0,0.0
hex_015_003,1999,80.3522855610359,0,0.0
hex_015_003,2000,170.51319838588023,2,50.0
hex_015_003,2001,114.30332381895019,0,0.0
hex_015_003,2002,121.61926217919009,0,0.0
hex_015_003,2003,114.71245188703139,0,0.0
hex_015_003,2004,154.55657333520136,1,20.0
hex_015_003,2005,102.28897805230899,0,0.0
hex_015_003,2006,106.99971678188692,0,0.0
hex_015_003,2007,93.19977379550123,0,0.0
hex_015_004,1998,136.47971352060637,0,0.0
hex_015_004,1999,85.14985832451119,0,0.0
hex_015_004,2000,150.66466992803745,1,20.0
hex_015_004,2001,108.24451640806679,0,0.0
hex_015_004,2002,113.92951569714066,0,0.0
hex_015_004,2003,110.68697941484965,0,0.0
hex_015_004,2004,158.85219143292142,1,20.0
hex_015_004,2005,98.68645626306947,0,0.0
hex_015_004,2006,107.93879766209672,0,0.0
hex_015_004,2007,86.65142551634047,0,0.0
hex_015_005,1998,147.19257816445497,1,20.0
hex_015_005,1999,82.20627322999968,0,0.0
hex_015_005,2000,134.3793326124756,0,0.0
hex_015_005,2001,96.13416127768656,0,0.0
hex_015_005,2002,102.23555283873031,0,0.0
hex_015_005,2003,100.09479979675677,0,0.0
hex_015_005,2004,146.1836617597689,1,20.0
hex_015_005,2005,90.8205595525975,0,0.0
hex_015_005,2006,100.73766711177097,0,0.0
hex_015_005,2007,93.27463273971858,0,0.0
hex_015_006,1998,147.97342802072978,0,0.0
hex_015_006,1999,73.00637593745357,0,0.0
hex_015_006,2000,90.55183273789783,0,0.0
hex_015_006,2001,88.16037479773578,0,0.0
hex_015_006,2002,89.23332053825673,0,0.0
hex_015_006,2003,107.68891062846615,0,0.0
hex_015_006,2004,124.8271195210889,0,0.0
hex_015_006,2005,89.95764397768511,0,0.0
hex_015_006,2006,95.57230905012952,0,0.0
hex_015_006,2007,109.37770994690557,0,0.0
hex_015_007,1998,138.783780618906,0,0.0
hex_015_007,1999,66.63208736708594,0,0.0
hex_015_007,2000,77.55483450091262,0,0.0
hex_015_007,2001,85.24228798754513,0,0.0
hex_015_007,2002,72.24666944035225,0,0.0
hex_015_007,2003,112.1481599362567,0,0.0
hex_015_007,2004,111.91143109949927,0,0.0
hex_015_007,2005,87.14860701801048,0,0.0
hex_015_007,2006,95.40401252407995,0,0.0
hex_015_007,2007,116.38453021695216,0,0.0
hex_015_008,1998,127.08250087170552,0,0.0
hex_015_008,1999,68.55315012979425,0,0.0
hex_015_008,2000,77.55483450091262,0,0.0
hex_015_008,2001,104.57577561623934,0,0.0
hex_015_008,2002,85.08422098407729,0,0.0
hex_015_008,2003,115.72809370785538,0,0.0
hex_015_008,2004,109.92835205812007,0,0.0
hex_015_008,2005,79.75560185876985,0,0.0
hex_015_008,2006,91.7683906985985,0,0.0
hex_015_008,2007,119.82288300793618,0,0.0
hex_015_009,1998,115.20551907828285,0,0.0
hex_015_009,1999,65.68360237601317,0,0.0
hex_015_009,2000,76.70623293775238,0,0.0
hex_015_009,2001,104.76090272509803,0,0.0
hex_015_009,2002,90.77284964227842,0,0.0
hex_015_009,2003,121.56714849933982,0,0.0
hex_015_009,2004,108.53871079131547,0,0.0
hex_015_009,2005,76.89255081257059,0,0.0
hex_015_009,2006,90.48777388996962,0,0.0
hex_015_009,2007,119.23877822971592,0,0.0
hex_015_010,1998,120.12708127038346,0,0.0
hex_015_010,1999,64.06539909488625,0,0.0
hex_015_010,2000,89.30290705293417,0,0.0
hex_015_010,2001,96.41338757367184,0,0.0
hex_015_010,2002,107.02125218917098,0,0.0
hex_015_010,2003,119.14292436129931,0,0.0
hex_015_010,2004,119.8300443140707,0,0.0
hex_015_010,2005,69.7748275452935,0,0.0
hex_015_010,2006,86.14531199615863,0,0.0
hex_015_010,2007,133.83894000850205,0,0.0
hex_015_011,1998,121.29216899989794,0,0.0
hex_015_011,1999,58.81642354445325,0,0.0
hex_015_011,2000,96.5301565354897,0,0.0
hex_015_011,2001,109.30473186917604,0,0.0
hex_015_011,2002,113.32928043741319,0,0.0
hex_015_011,2003,125.01762840784673,0,0.0
hex_015_011,2004,127.45631020851434,0,0.0
hex_015_011,2005,74.2656355445087,0,0.0
hex_015_011,2006,92.60764242394103,0,0.0
hex_015_011,2007,158.02512465934785,1,20.0
hex_015_012,1998,142.27490712470478,0,0.0
hex_015_012,1999,63.24835181190322,0,0.0
hex_015_012,2000,98.71185665670369,0,0.0
hex_015_012,2001,112.61170187827614,0,0.0
hex_015_012,2002,117.56544403328664,0,0.0
hex_015_012,2003,128.65960226645072,0,0.0
hex_015_012,2004,120.93911865553922,0,0.0
hex_015_012,2005,76.14790270872415,0,0.0
hex_015_012,2006,95.90869747607245,0,0.0
hex_015_012,2007,169.50705839655467,2,50.0
hex_015_013,1998,151.46911179476314,0,0.0
hex_015_013,1999,69.61501730948686,0,0.0
hex_015_013,2000,93.58570737149981,0,0.0
hex_015_013,2001,136.18119637813834,0,0.0
hex_015_013,2002,122.12794403414759,0,0.0
hex_015_013,2003,128.65960226645072,0,0.0
hex_015_013,2004,115.8412080712368,0,0.0
hex_015_013,2005,63.248931731560994,0,0.0
hex_015_013,2006,99.67909253230111,0,0.0
hex_015_013,2007,188.14909645127753,2,50.0
hex_016_000,1998,125.16821781872875,0,0.0
hex_016_000,1999,88.68117006314297,0,0.0
hex_016_000,2000,164.24884616891543,1,20.0
hex_016_000,2001,117.31331796673437,0,0.0
hex_016_000,2002,81.76388312783506,0,0.0
hex_016_000,2003,103.27929200450579,0,0.0
hex_016_000,2004,141.25473969795638,0,0.0
hex_016_000,2005,85.63739344646532,0,0.0
hex_016_000,2006,85.50325506155275,0,0.0
hex_016_000,2007,69.437994958183,0,0.0
hex_016_001,1998,130.56315292850965,0,0.0
hex_016_001,1999,85.39673136516991,0,0.0
hex_016_001,2000,165.883273970522,1,20.0
hex_016_001,2001,126.9277155263722,0,0.0
hex_016_001,2002,97.00773180791073,0,0.0
hex_016_001,2003,107.55693249524053,0,0.0
hex_016_001,2004,143.93634088113905,1,20.0
hex_016_001,2005,101.54571960936404,0,0.0
hex_016_001,2006,90.41032228350639,0,0.0
hex_016_001,2007,80.54759682291498,0,0.0
hex_016_002,1998,119.45796326360355,0,0.0
hex_016_002,1999,89.27268044979208,0,0.0
hex_016_002,2000,175.75243791898092,2,50.0
hex_016_002,2001,126.9277155263722,0,0.0
hex_016_002,2002,102.50597945703814,0,0.0
hex_016_002,2003,107.55693249524053,0,0.0
hex_016_002,2004,164.64118868441219,1,20.0
hex_016_002,2005,101.54571960936404,0,0.0
hex_016_002,2006,93.00604921183239,0,0.0
hex_016_002,2007,80.20478305552983,0,0.0
hex_016_003,1998,122.66850082435542,0,0.0
hex_016_003,1999,80.63194297006147,0,0.0
hex_016_003,2000,177.3752565784918,2,50.0
hex_016_003,2001,127.60219352724238,0,0.0
hex_016_003,2002,112.4340487845987,0,0.0
hex_016_003,2003,115.40104453807903,0,0.0
hex_016_003,2004,165.13470761870343,1,20.0
hex_016_003,2005,94.24787924629533,0,0.0
hex_016_003,2006,96.49919807320668,0,0.0
hex_016_003,2007,94.69512767448607,0,0.0
hex_016_004,1998,127.74570305875606,0,0.0
hex_016_004,1999,80.63194297006147,0,0.0
hex_016_004,2000,168.35994229111407,2,50.0
hex_016_004,2001,127.60219352724238,0,0.0
hex_016_004,2002,110.00245927669935,0,0.0
hex_016_004,2003,114.35184729605085,0,0.0
hex_016_004,2004,168.0175039431701,2,50.0
hex_016_004,2005,99.0161016442751,0,0.0
hex_016_004,2006,93.46543910721938,0,0.0
hex_016_004,2007,99.89650033679274,0,0.0
hex_016_005,1998,141.57803653359827,1,20.0
hex_016_005,1999,81.05222413207922,0,0.0
hex_016_005,2000,132.90173091612758,0,0.0
hex_016_005,2001,97.26430763293885,0,0.0
hex_016_005,2002,99.21511282750302,0,0.0
hex_016_005,2003,101.92536062214523,0,0.0
hex_016_005,2004,165.05132360614837,2,50.0
hex_016_005,2005,102.06431008183294,0,0.0
hex_016_005,2006,111.44239943017976,0,0.0
hex_016_005,2007,100.10508772008535,0,0.0
hex_016_006,1998,147.19931248903274,1,20.0
hex_016_006,1999,81.05222413207922,0,0.0
hex_016_006,2000,116.23813138301588,0,0.0
hex_016_006,2001,78.12951469157719,0,0.0
hex_016_006,2002,97.34849152641992,0,0.0
hex_016_006,2003,97.43561260180755,0,0.0
hex_016_006,2004,146.1836617597689,1,20.0
hex_016_006,2005,92.15876714224616,0,0.0
hex_016_006,2006,107.79903923635682,0,0.0
hex_016_006,2007,113.02305958171272,0,0.0
hex_016_007,1998,141.4184903976942,0,0.0
hex_016_007,1999,67.10292864117771,0,0.0
hex_016_007,2000,77.95320362383707,0,0.0
hex_016_007,2001,84.01246713908596,0,0.0
hex_016_007,2002,85.22620158311807,0,0.0
hex_016_007,2003,112.58926373363369,0,0.0
hex_016_007,2004,118.81588000385298,0,0.0
hex_016_007,2005,89.03680476202733,0,0.0
hex_016_007,2006,108.65288343322774,0,0.0
hex_016_007,2007,122.31418901808146,0,0.0
hex_016_008,1998,129.45414873005203,0,0.0
hex_016_008,1999,68.55315012979425,0,0.0
hex_016_008,2000,78.24832565179443,0,0.0
hex_016_008,2001,98.84969736608366,0,0.0
hex_016_008,2002,96.43076963079473,0,0.0
hex_016_008,2003,119.37376497565872,0,0.0
hex_016_008,2004,105.04177798813002,0,0.0
hex_016_008,2005,85.24164860924085,0,0.0
hex_016_008,2006,95.87989759682782,0,0.0
hex_016_008,2007,119.82288300793618,0,0.0
hex_016_009,1998,124.78032772266202,0,0.0
hex_016_009,1999,68.55315012979425,0,0.0
hex_016_009,2000,68.14593747460553,0,0.0
hex_016_009,2001,98.84969736608366,0,0.0
hex_016_009,2002,100.20996891608254,0,0.0
hex_016_009,2003,123.11231244961007,0,0.0
hex_016_009,2004,105.29264302301324,0,0.0
hex_016_009,2005,73.512437603573,0,0.0
hex_016_009,2006,95.87989759682782,0,0.0
hex_016_009,2007,120.70073059131288,0,0.0
hex_016_010,1998,108.68387009842527,0,0.0
hex_016_010,1999,64.06539909488625,0,0.0
hex_016_010,2000,89.07468454380002,0,0.0
hex_016_010,2001,92.42005591075039,0,0.0
hex_016_010,2002,98.01038471090297,0,0.0
hex_016_010,2003,123.11618276050521,0,0.0
hex_016_010,2004,130.4159119654902,0,0.0
hex_016_010,2005,70.83422217790037,0,0.0
hex_016_010,2006,89.6446383710371,0,0.0
hex_016_010,2007,140.6790520109733,1,20.0
hex_016_011,1998,115.85822908936275,0,0.0
hex_016_011,1999,64.06539909488625,0,0.0
hex_016_011,2000,90.8648272910714,0,0.0
hex_016_011,2001,95.03528795831319,0,0.0
hex_016_011,2002,105.0973367693358,0,0.0
hex_016_011,2003,128.81392559289517,0,0.0
hex_016_011,2004,138.74869024722113,1,20.0
hex_016_011,2005,75.13517537898902,0,0.0
hex_016_011,2006,92.56054767250187,0,0.0
hex_016_011,2007,151.91341370362375,1,20.0
hex_016_012,1998,134.71568389242722,0,0.0
hex_016_012,1999,63.24835181190322,0,0.0
hex_016_012,2000,96.34724530637264,0,0.0
hex_016_012,2001,105.17528904092808,0,0.0
hex_016_012,2002,109.08281443508963,0,0.0
hex_016_012,2003,126.23529506084405,0,0.0
hex_016_012,2004,127.45631020851434,0,0.0
hex_016_012,2005,74.50126972159164,0,0.0
hex_016_012,2006,97.58970225310988,0,0.0
hex_016_012,2007,169.50705839655467,2,50.0
hex_016_013,1998,147.7015356439973,1,20.0
hex_016_013,1999,68.11846120395595,0,0.0
hex_016_013,2000,94.90801483239979,0,0.0
hex_016_013,2001,129.30629204898244,0,0.0
hex_016_013,2002,115.43204764161673,0,0.0
hex_016_013,2003,128.44439533703857,0,0.0
hex_016_013,2004,117.00641317516151,0,0.0
hex_016_013,2005,74.50126972159164,0,0.0
hex_016_013,2006,97.58970225310988,0,0.0
hex_016_013,2007,186.40716222830116,2,50.0
hex_017_000,1998,128.392435299572,0,0.0
hex_017_000,1999,91.77073965612799,0,0.0
hex_017_000,2000,151.03088206712985,1,20.0
hex_017_000,2001,132.60020189387518,0,0.0
hex_017_000,2002,83.6877129983488,0,0.0
hex_017_000,2003,94.44080141916044,0,0.0
hex_017_000,2004,152.0236818845446,1,20.0
hex_017_000,2005,103.828173273421,0,0.0
hex_017_000,2006,105.05935003745887,0,0.0
hex_017_000,2007,84.40997598280923,0,0.0
hex_017_001,1998,127.84802956866307,0,0.0
hex_017_001,1999,100.35869906073643,0,0.0
hex_017_001,2000,165.883273970522,2,50.0
hex_017_001,2001,143.51531900752335,1,20.0
hex_017_001,2002,98.02789997892248,0,0.0
hex_017_001,2003,104.31416641247769,0,0.0
hex_017_001,2004,147.01432037837805,1,20.0
hex_017_001,2005,107.31836713050802,0,0.0
hex_017_001,2006,104.50957216038059,0,0.0
hex_017_001,2007,91.30708193561269,0,0.0
hex_017_002,1998,127.6999786557464,0,0.0
hex_017_002,1999,105.83010263433059,0,0.0
hex_017_002,2000,158.11206540125113,1,20.0
hex_017_002,2001,153.7672444857119,1,20.0
hex_017_002,2002,105.84532643756519,0,0.0
hex_017_002,2003,110.54911825348934,0,0.0
hex_017_002,2004,174.48362011397052,2,50.0
hex_017_002,2005,93.49636873262624,0,0.0
hex_017_002,2006,98.43933154052331,0,0.0
hex_017_002,2007,99.84077806590332,0,0.0
hex_017_003,1998,126.97503563784477,0,0.0
hex_017_003,1999,87.71429326396435,0,0.0
hex_017_003,2000,154.76524259775877,1,20.0
hex_017_003,2001,135.45252043177683,0,0.0
hex_017_003,2002,105.84532643756519,0,0.0
hex_017_003,2003,110.54911825348934,0,0.0
hex_017_003,2004,174.48362011397052,2,50.0
hex_017_003,2005,93.73400548416294,0,0.0
hex_017_003,2006,107.87358003946228,0,0.0
hex_017_003,2007,100.69089380312298,0,0.0
hex_017_004,1998,136.90908579427335,0,0.0
hex_017_004,1999,94.7309740864858,0,0.0
hex_017_004,2000,126.51944381140173,0,0.0
hex_017_004,2001,128.80880717831766,0,0.0
hex_017_004,2002,101.06736074444734,0,0.0
hex_017_004,2003,115.04115709226579,0,0.0
hex_017_004,2004,170.49998901485156,2,50.0
hex_017_004,2005,93.74829195603314,0,0.0
hex_017_004,2006,107.87358003946228,0,0.0
hex_017_004,2007,107.34157420723803,0,0.0
hex_017_005,1998,156.5505344838525,1,20.0
hex_017_005,1999,83.66593774880386,0,0.0
hex_017_005,2000,112.3292655033908,0,0.0
hex_017_005,2001,92.42654376188914,0,0.0
hex_017_005,2002,94.2794254242546,0,0.0
hex_017_005,2003,112.30612438724273,0,0.0
hex_017_005,2004,145.3358610276257,1,20.0
hex_017_005,2005,92.15876714224616,0,0.0
hex_017_005,2006,110.68161803061764,0,0.0
hex_017_005,2007,125.36789505971802,0,0.0
hex_017_006,1998,157.06038829241362,1,20.0
hex_017_006,1999,72.52912660874426,0,0.0
hex_017_006,2000,79.48646358153826,0,0.0
hex_017_006,2001,86.42592786699947,0,0.0
hex_017_006,2002,87.24970483288996,0,0.0
hex_017_006,2003,108.38797095647288,0,0.0
hex_017_006,2004,130.04212713048275,0,0.0
hex_017_006,2005,92.19883425737835,0,0.0
hex_017_006,2006,112.93942317378604,0,0.0
hex_017_006,2007,131.4053521528095,0,0.0
hex_017_007,1998,148.98790564239852,1,20.0
hex_017_007,1999,62.56888065670513,0,0.0
hex_017_007,2000,84.41472529514382,0,0.0
hex_017_007,2001,98.60085381127067,0,0.0
hex_017_007,2002,102.57628878271414,0,0.0
hex_017_007,2003,115.70121824632088,0,0.0
hex_017_007,2004,105.39922143619921,0,0.0
hex_017_007,2005,94.27744526176816,0,0.0
hex_017_007,2006,117.185197254469,0,0.0
hex_017_007,2007,122.96683629204001,0,0.0
hex_017_008,1998,138.7855503896541,0,0.0
hex_017_008,1999,61.5076300454802,0,0.0
hex_017_008,2000,72.6686207219027,0,0.0
hex_017_008,2001,94.02189315233794,0,0.0
hex_017_008,2002,102.57628878271414,0,0.0
hex_017_008,2003,116.7261054082546,0,0.0
hex_017_008,2004,102.99777289862433,0,0.0
hex_017_008,2005,91.26095606132515,0,0.0
hex_017_008,2006,107.24004227221012,0,0.0
hex_017_008,2007,121.31083222625983,0,0.0
hex_017_009,1998,120.43756316375402,0,0.0
hex_017_009,1999,62.64680399773435,0,0.0
