polygon,time,value,spatial_std,n_cells
hex_002_028,2023-01-26,68.78998565673828,13.939103126525879,5
hex_002_028,2023-01-27,76.5999984741211,15.393365859985352,5
hex_002_028,2023-01-28,78.2750015258789,15.9971342086792,5
hex_002_028,2023-01-29,60.459999084472656,13.712751388549805,5
hex_002_028,2023-01-30,133.5750274658203,24.3372745513916,5
hex_002_028,2023-01-31,147.97000122070312,26.810087203979492,5
hex_002_029,2023-01-26,68.69999694824219,6.056097507476807,4
hex_002_029,2023-01-27,76.5999984741211,7.6718339920043945,4
hex_002_029,2023-01-28,78.2750015258789,7.566518306732178,4
hex_002_029,2023-01-29,60.459999084472656,10.401049613952637,4
hex_002_029,2023-01-30,128.94000244140625,7.128865718841553,4
hex_002_029,2023-01-31,143.39999389648438,3.1571435928344727,4
hex_003_027,2023-01-26,75.71499633789062,7.808187484741211,4
hex_003_027,2023-01-27,77.08999633789062,8.208000183105469,4
hex_003_027,2023-01-28,77.46499633789062,8.934880256652832,4
hex_003_027,2023-01-29,59.70499801635742,1.6919242143630981,4
hex_003_027,2023-01-30,132.76998901367188,2.4753992557525635,4
hex_003_027,2023-01-31,146.17501831054688,1.6712509393692017,4
hex_004_024,2023-01-26,64.96000671386719,7.015417575836182,4
hex_004_024,2023-01-27,65.7249984741211,6.503960132598877,4
hex_004_024,2023-01-28,65.78500366210938,6.5023345947265625,4
hex_004_024,2023-01-29,99.92498779296875,12.656221389770508,4
hex_004_024,2023-01-30,162.61497497558594,8.18718147277832,4
hex_004_024,2023-01-31,175.95497131347656,10.347458839416504,4
hex_004_025,2023-01-26,65.24501037597656,7.44708251953125,4
hex_004_025,2023-01-27,65.7249984741211,7.262950897216797,4
hex_004_025,2023-01-28,65.78500366210938,7.2877349853515625,4
hex_004_025,2023-01-29,74.93000030517578,8.115323066711426,4
hex_004_025,2023-01-30,145.75,6.737178325653076,4
hex_004_025,2023-01-31,158.21499633789062,5.635671138763428,4
hex_004_026,2023-01-26,73.63500213623047,10.925538063049316,4
hex_004_026,2023-01-27,73.78500366210938,11.108043670654297,4
hex_004_026,2023-01-28,73.74500274658203,11.12484359741211,4
hex_004_026,2023-01-29,48.899993896484375,1.7206803560256958,4
hex_004_026,2023-01-30,124.04999542236328,2.237610340118408,4
hex_004_026,2023-01-31,137.88999938964844,3.9495232105255127,4
hex_005_022,2023-01-26,68.13999938964844,5.143455982208252,4
hex_005_022,2023-01-27,78.23500061035156,5.488338947296143,4
hex_005_022,2023-01-28,78.28500366210938,4.736081123352051,4
hex_005_022,2023-01-29,116.12999725341797,12.748468399047852,4
hex_005_022,2023-01-30,164.00997924804688,11.364287376403809,4
hex_005_022,2023-01-31,170.0599822998047,10.762898445129395,4
hex_005_023,2023-01-26,50.65499496459961,2.2451860904693604,5
hex_005_023,2023-01-27,56.969993591308594,3.2387938499450684,5
hex_005_023,2023-01-28,58.969993591308594,3.9359829425811768,5
hex_005_023,2023-01-29,103.42001342773438,4.67184591293335,5
hex_005_023,2023-01-30,164.68499755859375,3.549003839492798,5
hex_005_023,2023-01-31,175.95497131347656,5.344560146331787,5
hex_005_024,2023-01-26,69.875,10.037530899047852,5
hex_005_024,2023-01-27,71.94000244140625,10.192654609680176,5
hex_005_024,2023-01-28,72.0,10.16055965423584,5
hex_005_024,2023-01-29,103.42001342773438,12.537810325622559,5
hex_005_024,2023-01-30,164.68499755859375,9.006293296813965,5
hex_005_024,2023-01-31,170.96002197265625,7.408999443054199,5
hex_005_025,2023-01-26,74.6199951171875,12.569886207580566,6
hex_005_025,2023-01-27,76.61499786376953,13.051614761352539,6
hex_005_025,2023-01-28,76.66999816894531,13.052835464477539,6
hex_005_025,2023-01-29,71.09999084472656,8.212104797363281,6
hex_005_025,2023-01-30,141.04498291015625,5.522566318511963,6
hex_005_025,2023-01-31,158.2849884033203,6.739888668060303,6
hex_006_022,2023-01-26,59.75,2.7022740840911865,4
hex_006_022,2023-01-27,79.53500366210938,6.177905559539795,4
hex_006_022,2023-01-28,79.57000732421875,5.611326217651367,4
hex_006_022,2023-01-29,110.44999694824219,3.684866189956665,4
hex_006_022,2023-01-30,169.1400146484375,5.610826015472412,4
hex_006_022,2023-01-31,176.38999938964844,4.283056735992432,4
hex_006_024,2023-01-26,69.875,2.260589122772217,4
hex_006_024,2023-01-27,73.22000122070312,1.5106818675994873,4
hex_006_024,2023-01-28,73.29000091552734,1.3146408796310425,4
hex_006_024,2023-01-29,84.50000762939453,7.131895542144775,4
hex_006_024,2023-01-30,149.30999755859375,5.474546432495117,4
hex_006_024,2023-01-31,156.20001220703125,6.09232759475708,4
hex_006_025,2023-01-26,74.6199951171875,3.0341429710388184,4
hex_006_025,2023-01-27,76.61499786376953,2.63216233253479,4
hex_006_025,2023-01-28,76.66999816894531,2.471560478210449,4
hex_006_025,2023-01-29,70.03999328613281,3.3217272758483887,4
hex_006_025,2023-01-30,139.40499877929688,4.0774617195129395,4
hex_006_025,2023-01-31,147.60000610351562,4.535147666931152,4
hex_007_020,2023-01-26,97.2699966430664,19.7522029876709,4
hex_007_020,2023-01-27,107.8499984741211,19.963642120361328,4
hex_007_020,2023-01-28,108.2449951171875,19.8045654296875,4
hex_007_020,2023-01-29,81.08999633789062,5.0818657875061035,4
hex_007_020,2023-01-30,142.09999084472656,10.747431755065918,4
hex_007_020,2023-01-31,166.51498413085938,10.64602279663086,4
hex_007_021,2023-01-26,64.97499084472656,11.001179695129395,4
hex_007_021,2023-01-27,77.40499877929688,12.16059398651123,4
hex_007_021,2023-01-28,78.94499969482422,12.1405668258667,4
hex_007_021,2023-01-29,93.26000213623047,7.598721504211426,4
hex_007_021,2023-01-30,175.36001586914062,9.797649383544922,4
hex_007_021,2023-01-31,184.5699920654297,6.447977542877197,4
hex_007_022,2023-01-26,53.239990234375,6.88818883895874,4
hex_007_022,2023-01-27,62.67500305175781,7.5063395500183105,4
hex_007_022,2023-01-28,69.22499084472656,9.199914932250977,4
hex_007_022,2023-01-29,93.26000213623047,7.895482540130615,4
hex_007_022,2023-01-30,175.36001586914062,10.58892822265625,4
hex_007_022,2023-01-31,184.5699920654297,6.385534763336182,4
hex_007_023,2023-01-26,90.27999877929688,10.422603607177734,4
hex_007_023,2023-01-27,96.36000061035156,10.007796287536621,4
hex_007_023,2023-01-28,98.8499984741211,8.546703338623047,4
hex_007_023,2023-01-29,82.21000671386719,5.312681674957275,4
hex_007_023,2023-01-30,154.114990234375,6.989688873291016,4
hex_007_023,2023-01-31,163.3249969482422,7.850297451019287,4
hex_007_024,2023-01-26,96.4749984741211,14.157706260681152,4
hex_007_024,2023-01-27,100.25999450683594,13.437703132629395,4
hex_007_024,2023-01-28,102.72999572753906,12.271160125732422,4
hex_007_024,2023-01-29,78.08999633789062,6.721153736114502,4
hex_007_024,2023-01-30,144.67001342773438,8.487506866455078,4
