polygon,time,value,spatial_std,n_cells
Cox's Bazar,2018-01-01,-0.7848876118659973,0.15262354910373688,3
Cox's Bazar,2019-01-01,0.47959575057029724,0.39359480142593384,3
Cox's Bazar,2020-01-01,0.058212075382471085,0.15572631359100342,3
Cox's Bazar,2021-01-01,0.1922830492258072,0.2752164602279663,3
Dhaka,2011-01-01,-0.5702675580978394,0.2800161838531494,4
Dhaka,2012-01-01,-0.340717613697052,0.31240588426589966,4
Dhaka,2013-01-01,0.5261809229850769,0.048044364899396896,4
Dhaka,2014-01-01,0.09623490273952484,0.15886898338794708,4
Dhaka,2015-01-01,-0.5671184659004211,0.2583563029766083,4
Dhaka,2016-01-01,0.013484767638146877,0.06586205959320068,4
Dhaka,2017-01-01,1.421220064163208,0.06465032696723938,4
Dhaka,2018-01-01,-0.4236009120941162,0.16459055244922638,4
Dhaka,2019-01-01,0.1732589602470398,0.0896742194890976,4
Dhaka,2020-01-01,-0.3286767899990082,0.3636288642883301,4
Dhaka,2021-01-01,0.06036503240466118,0.21021781861782074,4
Dinajpur,2011-01-01,-0.21753165125846863,0.2213025987148285,7
Dinajpur,2012-01-01,-0.7958799004554749,0.22451473772525787,7
Dinajpur,2013-01-01,0.7359306216239929,0.1716751605272293,7
Dinajpur,2014-01-01,-0.563988208770752,0.21269337832927704,7
Dinajpur,2015-01-01,-0.07253413647413254,0.28108081221580505,7
Dinajpur,2016-01-01,-0.05128822103142738,0.3729060888290405,7
Dinajpur,2017-01-01,0.3319013714790344,0.33589863777160645,7
Dinajpur,2018-01-01,-0.34723472595214844,0.4225447177886963,7
Dinajpur,2019-01-01,0.4307156503200531,0.20114491879940033,7
Dinajpur,2020-01-01,0.5499081015586853,0.40469110012054443,7
Dinajpur,2021-01-01,0.4503226578235626,0.3964375853538513,7
Faridpur,2011-01-01,-0.26605498790740967,0.2861481308937073,6
Faridpur,2012-01-01,-0.20457464456558228,0.22038865089416504,6
Faridpur,2013-01-01,0.45750105381011963,0.17758309841156006,6
Faridpur,2014-01-01,0.06319653242826462,0.28316229581832886,6
Faridpur,2015-01-01,-0.4969003200531006,0.4597463011741638,6
Faridpur,2016-01-01,-0.23625661432743073,0.13004803657531738,6
Faridpur,2017-01-01,1.2580000162124634,0.3115268051624298,6
Faridpur,2018-01-01,-0.3090035617351532,0.17687569558620453,6
Faridpur,2019-01-01,0.3129315972328186,0.18392853438854218,6
Faridpur,2020-01-01,-0.5788405537605286,0.2941713333129883,6
Faridpur,2021-01-01,0.33734437823295593,0.278727263212204,6
Feni,2011-01-01,-0.32540807127952576,0.0,1
Feni,2012-01-01,-0.18757866322994232,0.0,1
Feni,2013-01-01,0.11526576429605484,0.0,1
Feni,2014-01-01,0.5985094904899597,0.0,1
Feni,2015-01-01,0.25950315594673157,0.0,1
Feni,2016-01-01,0.14942429959774017,0.0,1
Feni,2017-01-01,0.969194769859314,0.0,1
Feni,2018-01-01,-1.3159823417663574,0.0,1
Feni,2019-01-01,0.3830385208129883,0.0,1
Feni,2020-01-01,-0.6459630131721497,0.0,1
Feni,2021-01-01,0.8799801468849182,0.0,1
Gaibandha,2011-01-01,0.21061912178993225,0.04764484614133835,4
Gaibandha,2012-01-01,-0.32276564836502075,0.17914283275604248,4
Gaibandha,2013-01-01,0.5497941374778748,0.09623496234416962,4
Gaibandha,2014-01-01,-0.611905574798584,0.10915004462003708,4
Gaibandha,2015-01-01,-0.39490997791290283,0.1569802463054657,4
Gaibandha,2016-01-01,-0.5981994271278381,0.12790225446224213,4
Gaibandha,2017-01-01,0.8787726163864136,0.03464987874031067,4
Gaibandha,2018-01-01,-0.7751143574714661,0.19865012168884277,4
Gaibandha,2019-01-01,0.30070972442626953,0.22314174473285675,4
Gaibandha,2020-01-01,0.7630003690719604,0.2615950107574463,4
Gaibandha,2021-01-01,0.5104973316192627,0.32827550172805786,4
Gazipur,2011-01-01,-0.7372617125511169,0.15181851387023926,4
Gazipur,2012-01-01,-0.571715772151947,0.19003549218177795,4
Gazipur,2013-01-01,-0.005293145775794983,0.3611290156841278,4
Gazipur,2014-01-01,0.3589323163032532,0.06713692098855972,4
Gazipur,2015-01-01,-0.4014008045196533,0.08695103973150253,4
Gazipur,2016-01-01,0.02333085983991623,0.14460329711437225,4
Gazipur,2017-01-01,1.3625487089157104,0.16844850778579712,4
Gazipur,2018-01-01,-0.575006365776062,0.21137011051177979,4
Gazipur,2019-01-01,0.4957749843597412,0.2138327658176422,4
Gazipur,2020-01-01,0.05009102076292038,0.23388808965682983,4
Gazipur,2021-01-01,-0.4650333821773529,0.32626673579216003,4
Gopalganj,2011-01-01,-0.09982486814260483,0.21306872367858887,3
Gopalganj,2012-01-01,-0.014702617190778255,0.16840092837810516,3
Gopalganj,2013-01-01,0.7714952826499939,0.17106610536575317,3
Gopalganj,2014-01-01,0.040520623326301575,0.08092404901981354,3
Gopalganj,2015-01-01,0.3495255410671234,0.4655177593231201,3
Gopalganj,2016-01-01,-0.3070065677165985,0.18298256397247314,3
Gopalganj,2017-01-01,0.49351921677589417,0.10549620538949966,3
Gopalganj,2018-01-01,-0.757204532623291,0.32399171590805054,3
Gopalganj,2019-01-01,0.21376614272594452,0.28651461005210876,3
Gopalganj,2020-01-01,-0.6900904774665833,0.30143648386001587,3
Gopalganj,2021-01-01,-0.41680601239204407,0.6030955910682678,3
Habiganj,2011-01-01,-0.13069067895412445,0.25490111112594604,6
Habiganj,2012-01-01,-0.3365188539028168,0.16373512148857117,6
Habiganj,2013-01-01,0.676052987575531,0.21152035892009735,6
Habiganj,2014-01-01,0.6156730055809021,0.19706504046916962,6
Habiganj,2015-01-01,-0.8846077919006348,0.2796320617198944,6
Habiganj,2016-01-01,-0.2508576810359955,0.194474995136261,6
Habiganj,2017-01-01,1.294326663017273,0.2008773684501648,6
Habiganj,2018-01-01,-1.1353996992111206,0.25982677936553955,6
Habiganj,2019-01-01,-0.08597568422555923,0.24093478918075562,6
Habiganj,2020-01-01,0.23799853026866913,0.30063843727111816,6
Habiganj,2021-01-01,-0.7846853733062744,0.43752411007881165,6
Jamalpur,2011-01-01,0.06724458932876587,0.15934017300605774,6
Jamalpur,2012-01-01,-0.11482716351747513,0.1671968549489975,6
Jamalpur,2013-01-01,0.14809982478618622,0.19212877750396729,6
Jamalpur,2014-01-01,-0.12840251624584198,0.20968803763389587,6
Jamalpur,2015-01-01,-0.8874149918556213,0.2738451361656189,6
Jamalpur,2016-01-01,-0.7835654616355896,0.11332736909389496,6
Jamalpur,2017-01-01,0.9712104201316833,0.10045982897281647,6
Jamalpur,2018-01-01,-0.5762677192687988,0.11204250901937485,6
Jamalpur,2019-01-01,0.751549243927002,0.16975387930870056,6
Jamalpur,2020-01-01,0.5523741841316223,0.14841677248477936,6
Jamalpur,2021-01-01,-0.03323158994317055,0.16906939446926117,6
Jessore,2011-01-01,-0.05991454795002937,0.2564564347267151,6
Jessore,2012-01-01,-0.6621564030647278,0.1961134821176529,6
Jessore,2013-01-01,0.7614374756813049,0.34213483333587646,6
Jessore,2014-01-01,-0.5736507773399353,0.48582738637924194,6
Jessore,2015-01-01,-0.011351779103279114,0.28873664140701294,6
Jessore,2016-01-01,-0.13353580236434937,0.13923868536949158,6
Jessore,2017-01-01,0.9049822688102722,0.5631026029586792,6
Jessore,2018-01-01,-0.5575289130210876,0.4111373722553253,6
Jessore,2019-01-01,1.063686728477478,0.09739918261766434,6
Jessore,2020-01-01,-0.7319691777229309,0.13562308251857758,6
Jessore,2021-01-01,0.6160877346992493,0.4374217391014099,6
Jhalokati,2011-01-01,-0.4430161118507385,0.281798392534256,2
Jhalokati,2012-01-01,-0.33399420976638794,0.14943447709083557,2
Jhalokati,2013-01-01,0.8161441087722778,0.04040873050689697,2
Jhalokati,2014-01-01,-0.4023939371109009,0.08812136948108673,2
Jhalokati,2015-01-01,0.4774359464645386,0.11048436164855957,2
Jhalokati,2016-01-01,-0.26245468854904175,0.0265297070145607,2
Jhalokati,2017-01-01,0.892772376537323,0.05629432201385498,2
Jhalokati,2018-01-01,-0.9324198961257935,0.0514603853225708,2
Jhalokati,2019-01-01,0.7552988529205322,0.12646958231925964,2
Jhalokati,2020-01-01,-0.5673758387565613,0.06561696529388428,2
Jhalokati,2021-01-01,0.000301215797662735,0.06544886529445648,2
